tweet_id,text,name,dog_stage,source,rating_numerator,rating_denominator,dog_breed,retweet_count,favorite_count
707420581654872064,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,Keurig,,Twitter for iPhone,4,10,kuvasz,613,2017
707411934438625280,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",None,pupper,Twitter for iPhone,11,10,lakeland_terrier,533,2066
707387676719185920,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,Clarkus,,Twitter for iPhone,10,10,chihuahua,1123,3136
707377100785885184,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,None,,Twitter for iPhone,9,10,golden_retriever,959,2935
707315916783140866,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,Finnegus,pupper,Twitter for iPhone,10,10,bernese_mountain_dog,565,2234
707297311098011648,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,Cassie,,Twitter for iPhone,10,10,blenheim_spaniel,699,2510
707059547140169728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,Cupcake,,Twitter for iPhone,11,10,samoyed,611,2348
707038192327901184,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,Kathmandu,,Twitter for iPhone,10,10,pug,701,1970
707021089608753152,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,Tucker,,Twitter for iPhone,12,10,cocker_spaniel,1207,3647
707014260413456384,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,Ellie,,Twitter for iPhone,11,10,chihuahua,535,2065
706904523814649856,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,None,,Vine - Make a Scene,13,10,,7015,13153
706901761596989440,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,Elliot,,Twitter for iPhone,3,10,not a dog,509,1847
706681918348251136,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,Katie,,Twitter for iPhone,12,10,toy_poodle,879,2954
706644897839910912,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,Shadow,,Twitter for iPhone,9,10,chihuahua,963,2298
706593038911545345,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,None,,Twitter for iPhone,10,10,not a dog,568,1935
706538006853918722,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",Oliver,,Twitter for iPhone,11,10,chow,1269,3124
706516534877929472,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,None,,Twitter for iPhone,12,10,golden_retriever,916,2818
706346369204748288,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,Koda,,Twitter for iPhone,12,10,tibetan_mastiff,825,3084
706310011488698368,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,None,pupper,Twitter for iPhone,12,10,pembroke,7012,19106
706291001778950144,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,None,,Twitter for iPhone,11,10,border_terrier,426,1529
706265994973601792,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",Kara,,Twitter for iPhone,11,10,papillon,831,2447
706169069255446529,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",None,,Twitter for iPhone,12,10,,1984,3522
706166467411222528,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,Dexter,,Twitter for iPhone,7,10,samoyed,1421,4621
706153300320784384,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,Layla,,Vine - Make a Scene,13,10,,337,1329
705975130514706432,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Adele,pupper,Twitter for iPhone,10,10,staffordshire_bullterrier,652,2798
705970349788291072,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,Lucy,,Twitter for iPhone,12,10,golden_retriever,784,2858
705898680587526145,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,Max,,Twitter for iPhone,10,10,collie,487,2125
705786532653883392,"Seriously, add us 🐶 11/10 for sad wet pupper https://t.co/xwPE9faVZR",None,pupper,Twitter for iPhone,11,10,labrador_retriever,459,1761
705591895322394625,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",None,,Twitter for iPhone,11,10,basenji,1007,2820
705475953783398401,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,Zara,,Twitter for iPhone,12,10,golden_retriever,808,2669
705442520700944385,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,Cooper,,Twitter for iPhone,12,10,great_pyrenees,1432,3979
705428427625635840,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,Ambrose,pupper,Twitter for iPhone,11,10,chihuahua,1494,3415
705239209544720384,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,Jimothy,,Twitter for iPhone,11,10,chihuahua,665,2682
705223444686888960,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,Bode,,Twitter for iPhone,9,10,chesapeake_bay_retriever,706,2325
705102439679201280,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,Terrenth,,Twitter for iPhone,10,10,collie,468,1927
705066031337840642,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,Reese,,Twitter for iPhone,12,10,airedale,549,1968
704871453724954624,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,None,,Twitter for iPhone,12,10,norfolk_terrier,998,3903
704859558691414016,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,a,pupper,Twitter for iPhone,10,10,pug,469,2014
704847917308362754,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",None,,Twitter for iPhone,12,10,golden_retriever,1342,4590
704819833553219584,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,Chesterson,,Twitter for iPhone,7,10,not a dog,883,2380
704761120771465216,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,None,pupper,Twitter for iPhone,13,10,chihuahua,2582,5972
704499785726889984,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,None,,Twitter for iPhone,12,10,chihuahua,879,2586
704491224099647488,"13/10 hero af
@ABC",None,,Twitter for iPhone,13,10,,68,669
704480331685040129,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,Lucia,,Twitter for iPhone,11,10,samoyed,959,3063
704364645503647744,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,Bisquick,,Twitter for iPhone,12,10,pembroke,3177,7177
704347321748819968,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,Ralphson,pupper,Twitter for iPhone,10,10,brittany_spaniel,305,1409
704134088924532736,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,None,pupper,Vine - Make a Scene,12,10,,403,1356
704113298707505153,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,Stanley,,Twitter for iPhone,8,10,not a dog,511,1668
704054845121142784,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,a,,Twitter for iPhone,60,10,great_pyrenees,832,2632
703774238772166656,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",None,,Twitter for iPhone,10,10,labrador_retriever,397,1664
703769065844768768,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,None,,Twitter for iPhone,10,10,boxer,1002,2927
703631701117943808,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,Bella,,Twitter for iPhone,11,10,not a dog,587,2317
703611486317502464,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,Scooter,pupper,Twitter for iPhone,10,10,pembroke,1351,3446
703425003149250560,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",None,,Twitter for iPhone,9,10,miniature_pinscher,1203,3409
703407252292673536,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,None,pupper,Twitter for iPhone,10,10,not a dog,612,2213
703382836347330562,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,Charlie,,Twitter for iPhone,12,10,golden_retriever,1009,3143
703356393781329922,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,Socks,,Twitter for iPhone,2,10,border_collie,338,1725
703268521220972544,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,None,pupper,Twitter for iPhone,12,10,kuvasz,488,1791
703079050210877440,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,a,,Twitter for iPhone,11,10,pembroke,2747,6661
703041949650034688,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,an,,Twitter for iPhone,10,10,not a dog,11112,23741
702932127499816960,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,Chip,,Twitter for iPhone,6,10,not a dog,637,2300
702899151802126337,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,Luna,,Vine - Make a Scene,12,10,,402,1452
702684942141153280,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,Lucy,,Twitter for iPhone,11,10,golden_retriever,949,2904
702671118226825216,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,Rambo,,Twitter for iPhone,10,10,bloodhound,498,1961
702598099714314240,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",Sansa,pupper,Twitter for iPhone,11,10,kelpie,3085,11022
702539513671897089,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,a,,Twitter for iPhone,12,10,pomeranian,851,2583
702332542343577600,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,Rudy,,Vine - Make a Scene,13,10,,1361,2863
702321140488925184,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,None,,Twitter for iPhone,12,10,west_highland_white_terrier,934,2944
702276748847800320,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",None,,Twitter for iPhone,11,10,boston_bull,684,2226
702217446468493312,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",None,,Twitter for iPhone,9,10,golden_retriever,1201,4265
701981390485725185,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,Fiji,,Twitter for iPhone,12,10,pomeranian,873,3076
701952816642965504,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,Rilo,,Twitter for iPhone,11,10,toy_poodle,912,3442
701889187134500865,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,Bilbo,,Twitter for iPhone,11,10,french_bulldog,1241,3171
701805642395348998,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,None,pupper,Vine - Make a Scene,11,10,,1487,3059
701601587219795968,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,Coopson,,Twitter for iPhone,10,10,chihuahua,411,1882
701570477911896070,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,Yoda,,Twitter for iPhone,9,10,yorkshire_terrier,821,2511
701545186879471618,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,Millie,pupper,Twitter for iPhone,10,10,border_collie,534,2392
701214700881756160,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",None,,Twitter for iPhone,12,10,chihuahua,4553,10992
700890391244103680,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,Chet,,Twitter for iPhone,11,10,schipperke,500,1985
700864154249383937,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",a,pupper,Twitter for iPhone,12,10,kuvasz,548,2342
700847567345688576,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,Crouton,,Twitter for iPhone,10,10,rhodesian_ridgeback,443,2218
700796979434098688,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,Daniel,,Twitter for iPhone,7,10,not a dog,846,2185
700747788515020802,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,very,,Twitter for iPhone,11,10,great_pyrenees,8287,20511
700518061187723268,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,Vincent,,Twitter for iPhone,10,10,american_staffordshire_terrier,710,2328
700505138482569216,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,Kaia,,Twitter for iPhone,12,10,norwegian_elkhound,516,2049
700462010979500032,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,Murphy,,Twitter for iPhone,6,10,pomeranian,1602,3696
700167517596164096,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,Dotsy,,Twitter for iPhone,10,10,beagle,639,2360
700151421916807169,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,None,pupper,Twitter for iPhone,11,10,italian_greyhound,594,2005
700143752053182464,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,None,pupper,Twitter for iPhone,10,10,golden_retriever,2387,6734
700062718104104960,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,Eazy,,Twitter for iPhone,6,10,not a dog,596,2387
700029284593901568,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,Coops,,Twitter for iPhone,10,10,west_highland_white_terrier,523,1872
700002074055016451,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,Thumas,,Twitter for iPhone,9,10,chihuahua,1183,2961
699801817392291840,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,Cooper,pupper,Twitter for iPhone,11,10,golden_retriever,835,2712
699788877217865730,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,Nala,,Twitter for iPhone,12,10,border_terrier,464,2003
699779630832685056,Take all my money. 10/10 https://t.co/B28ebc5LzQ,None,,Twitter for iPhone,10,10,malinois,1087,2444
699775878809702401,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,Fillup,,Twitter for iPhone,11,10,dandie_dinmont,530,1769
699691744225525762,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",Dave,,Twitter for iPhone,5,10,not a dog,4073,9240
699446877801091073,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",Archie,,Twitter for iPhone,12,10,pembroke,2344,5365
699434518667751424,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,None,pupper,Twitter for iPhone,12,10,golden_retriever,458,1984
699423671849451520,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",None,,Twitter for iPhone,10,10,pug,282,1219
699413908797464576,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",Miley,,Twitter for iPhone,11,10,samoyed,555,1883
699370870310113280,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,Calbert,,Twitter for iPhone,11,10,cairn,383,1696
699323444782047232,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",None,,Twitter for iPhone,10,10,labrador_retriever,775,2834
699088579889332224,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,Charl,,Twitter for iPhone,3,10,not a dog,551,2025
699079609774645248,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,Reagan,,Twitter for iPhone,8,10,schipperke,560,2205
699072405256409088,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,None,,Twitter for iPhone,12,10,shih-tzu,1063,2647
699060279947165696,This is Yukon. He pukes rainbows. 12/10 magical af https://t.co/n6wND1v7il,Yukon,,Vine - Make a Scene,12,10,,1587,3360
699036661657767936,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,None,pupper,Twitter for iPhone,13,10,chihuahua,1077,2354
698989035503689728,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,Oliver,,Twitter for iPhone,13,10,norfolk_terrier,859,3013
698953797952008193,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,CeCe,,Twitter for iPhone,11,10,italian_greyhound,802,2415
698907974262222848,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,None,,Twitter for iPhone,10,10,german_short-haired_pointer,544,2288
698710712454139905,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,Cuddles,,Twitter for iPhone,10,10,samoyed,603,2213
698703483621523456,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Rusty,,Twitter for iPhone,7,10,brittany_spaniel,332,1292
698635131305795584,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,None,,Twitter for iPhone,12,10,samoyed,305,1159
698549713696649216,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Claude,,Twitter for iPhone,9,10,french_bulldog,546,2090
698355670425473025,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Jessiga,,Twitter for iPhone,10,10,pug,389,1664
698342080612007937,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Maximus,,Twitter for iPhone,11,10,boxer,853,2032
698262614669991936,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,Franklin,,Twitter for iPhone,11,10,italian_greyhound,1755,4296
698195409219559425,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,Beau,,Twitter for iPhone,9,10,labrador_retriever,5354,15149
698178924120031232,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,Lily,,Twitter for iPhone,10,10,chesapeake_bay_retriever,664,2533
697995514407682048,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",None,,Twitter for iPhone,11,10,staffordshire_bullterrier,299,1376
697990423684476929,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,Doug,,Twitter for iPhone,11,10,pembroke,1152,2956
697943111201378304,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Cassie,,Twitter for iPhone,10,10,great_dane,596,2153
697881462549430272,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,Carter,,Twitter for iPhone,10,10,not a dog,1036,2726
697630435728322560,Pls make sure ur dogs have gone through some barkour training b4 they attempt stunts like this. 8/10 https://t.co/VmF35YvtqP,None,,Vine - Make a Scene,8,10,,488,1559
697616773278015490,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,None,pupper,Twitter for iPhone,11,10,lhasa,905,2834
697596423848730625,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,None,pupper,Twitter for iPhone,11,10,shetland_sheepdog,1110,2701
697575480820686848,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,Ole,,Twitter for iPhone,8,10,whippet,445,1843
697516214579523584,Say hello to Pherb. He does parkour. 9/10 https://t.co/LHFfUyLBZT,Pherb,,Vine - Make a Scene,9,10,,975,1833
697482927769255936,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,Blipson,,Twitter for iPhone,11,10,not a dog,591,2185
697463031882764288,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,None,,Twitter for iPhone,44,10,labrador_retriever,1245,3087
697270446429966336,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,Bentley,,Twitter for iPhone,10,10,toy_poodle,1682,4252
697259378236399616,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",getting,,Twitter for iPhone,8,10,great_dane,880,2959
697255105972801536,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,Charlie,,Twitter for iPhone,10,10,great_dane,1037,2787
697242256848379904,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,Oakley,,Twitter for iPhone,10,10,eskimo_dog,604,2272
696900204696625153,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,Rosie,,Twitter for iPhone,12,10,chihuahua,913,2861
696894894812565505,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,None,,Twitter for iPhone,9,10,appenzeller,610,2118
696886256886657024,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,None,,Twitter for iPhone,12,10,kuvasz,1600,4358
696877980375769088,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,Misty,pupper,Twitter for iPhone,9,10,not a dog,627,2204
696754882863349760,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,Reptar,,Twitter for iPhone,10,10,toy_poodle,323,1340
696744641916489729,This is Klevin. He doesn't want his family brainwashed by mainstream media. 10/10 (vid by @AshtonHose) https://t.co/ghhbMAFPW8,Klevin,,Vine - Make a Scene,10,10,,823,1854
696713835009417216,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,Trevith,pupper,Twitter for iPhone,9,10,chesapeake_bay_retriever,574,2130
696518437233913856,Oh my god 10/10 for every little hot dog pupper,None,pupper,Twitter for iPhone,10,10,,1537,3551
696490539101908992,After reading the comments I may have overestimated this pup. Downgraded to a 1/10. Please forgive me,None,,Twitter for iPhone,1,10,,121,1107
696488710901260288,12/10 revolutionary af https://t.co/zKzq4nIY86,None,,Twitter for iPhone,12,10,briard,907,2265
696405997980676096,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,Berb,,Twitter for iPhone,7,10,borzoi,1032,2862
696100768806522880,This poor pupper has been stuck in a vortex since last week. Please keep her in your thoughts. 10/10 https://t.co/7ODQWHwYDx,None,pupper,Vine - Make a Scene,10,10,,579,1729
695816827381944320,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,None,,Twitter for iPhone,11,10,pomeranian,1031,2699
695794761660297217,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,Wyatt,,Twitter for iPhone,13,10,samoyed,689,2849
